external_fulfiller_location_id,internal_fulfiller_location_id,bin_name,bin_type,bin_status
'600',54802,'01280404','General','Pickable'
'600',54802,'01280405','General','Pickable'
'600',54802,'01290101','General','Pickable'
'600',54802,'01290102','General','Pickable'
'600',54802,'01290103','General','Pickable'
'600',54802,'01290104','General','Pickable'
'600',54802,'01290105','General','Pickable'
'600',54802,'01290201','General','Pickable'
'600',54802,'01290202','General','Pickable'
'600',54802,'01290203','General','Pickable'
'600',54802,'01290204','General','Pickable'
'600',54802,'01290205','General','Pickable'
'600',54802,'01290301','General','Pickable'
'600',54802,'01290302','General','Pickable'
'600',54802,'01290303','General','Pickable'
'600',54802,'01290304','General','Pickable'
'600',54802,'01290305','General','Pickable'
'600',54802,'01290401','General','Pickable'
'600',54802,'01290402','General','Pickable'
'600',54802,'01290403','General','Pickable'
'600',54802,'01290404','General','Pickable'
'600',54802,'01290405','General','Pickable'
'600',54802,'01300101','General','Pickable'
'600',54802,'01300102','General','Pickable'
'600',54802,'01300103','General','Pickable'
'600',54802,'01300104','General','Pickable'
'600',54802,'01300105','General','Pickable'
'600',54802,'01300201','General','Pickable'
'600',54802,'01300202','General','Pickable'
'600',54802,'01300203','General','Pickable'
'600',54802,'01300204','General','Pickable'
'600',54802,'01300205','General','Pickable'
'600',54802,'01300301','General','Pickable'
'600',54802,'01300302','General','Pickable'
'600',54802,'01300303','General','Pickable'
'600',54802,'01300304','General','Pickable'
'600',54802,'01300305','General','Pickable'
'600',54802,'01300401','General','Pickable'
'600',54802,'01300402','General','Pickable'
'600',54802,'01300403','General','Pickable'
'600',54802,'01300404','General','Pickable'
'600',54802,'01300405','General','Pickable'
'600',54802,'01310101','General','Pickable'
'600',54802,'01310102','General','Pickable'
'600',54802,'01310103','General','Pickable'
'600',54802,'01310104','General','Pickable'
'600',54802,'01310105','General','Pickable'
'600',54802,'01310201','General','Pickable'
'600',54802,'01310202','General','Pickable'
'600',54802,'01310203','General','Pickable'
'600',54802,'01310204','General','Pickable'
'600',54802,'01310205','General','Pickable'
'600',54802,'01310301','General','Pickable'
'600',54802,'01310302','General','Pickable'
'600',54802,'01310303','General','Pickable'
'600',54802,'01310304','General','Pickable'
'600',54802,'01310305','General','Pickable'
'600',54802,'01310401','General','Pickable'
'600',54802,'01310402','General','Pickable'
'600',54802,'01310403','General','Pickable'
'600',54802,'01310404','General','Pickable'
'600',54802,'01310405','General','Pickable'
'600',54802,'01320101','General','Pickable'
'600',54802,'01320102','General','Pickable'
'600',54802,'01320103','General','Pickable'
'600',54802,'01320104','General','Pickable'
'600',54802,'01320105','General','Pickable'
'600',54802,'01320201','General','Pickable'
'600',54802,'01320202','General','Pickable'
'600',54802,'01320203','General','Pickable'
'600',54802,'01320204','General','Pickable'
'600',54802,'01320205','General','Pickable'
'600',54802,'01320301','General','Pickable'
'600',54802,'01320302','General','Pickable'
'600',54802,'01320303','General','Pickable'
'600',54802,'01320304','General','Pickable'
'600',54802,'01320305','General','Pickable'
